Date,Home_Team,Home Team Goals,Away_Team,Away Team Goals,Home Team Initials,Away Team Initials
2017,Ghana,1,Egypt,1,GHA,EGY
2017,Greece,0,Croatia,0,GRE,CRO
2017,Malta,0,Estonia,3,MLT,EST
2017,Switzerland,0,Northern Ireland,0,SUI,NIR
2017,Togo,6,Mauritius,0,TOG,MRI
2017,Armenia,3,Cyprus,2,ARM,CYP
2017,Bulgaria,1,Saudi Arabia,0,BUL,KSA
2017,Georgia,2,Belarus,2,GEO,BLR
2017,Iraq,1,Syria,1,IRQ,SYR
2017,Italy,0,Sweden,0,ITA,SWE
2017,Kosovo,4,Latvia,3,KOS,LVA
2017,Poland,0,Mexico,1,POL,MEX
2017,Turkey,2,Albania,3,TUR,ALB
2017,Algeria,3,Central African Republic,0,ALG,CTA
2017,Argentina,2,Nigeria,4,ARG,NGA
2017,Austria,2,Uruguay,1,AUT,URU
2017,Belgium,1,Japan,0,BEL,JPN
2017,Bhutan,2,Oman,4,BHU,OMA
2017,Cambodia,0,Jordan,1,CAM,JOR
2017,England,0,Brazil,0,ENG,BRA
2017,Gabon,0,Botswana,0,GAB,BOT
2017,Germany,2,France,2,GER,FRA
2017,Hong Kong,0,Lebanon,1,HKG,LBN
2017,Hungary,1,Costa Rica,0,HUN,CRC
2017,India,2,Myanmar,2,IND,MYA
2017,Republic of Ireland,1,Denmark,5,IRL,DEN
2017,Nepal,0,Philippines,0,NEP,PHI
2017,Palestine,8,Maldives,1,PLE,MDV
2017,Qatar,1,Iceland,1,QAT,ISL
2017,Romania,0,Netherlands,3,ROU,NED
2017,Russia,3,Spain,3,RUS,ESP
2017,Senegal,2,South Africa,1,SEN,RSA
2017,Singapore,0,Bahrain,3,SGP,BHR
2017,Slovakia,1,Norway,0,SVK,NOR
2017,Tajikistan,0,Yemen,0,TJK,YEM
2017,Trinidad and Tobago,1,Guyana,1,TRI,GUY
2017,Turkmenistan,2,Chinese Taipei,1,TKM,TPE
2017,United Arab Emirates,1,Uzbekistan,0,UAE,UZB
2017,Vietnam,0,Afghanistan,0,VIE,AFG
2017,Wales,1,Panama,1,WAL,PAN
2017,Australia,3,Honduras,1,AUS,HON
2017,Peru,2,New Zealand,0,PER,NZL
2017,Fiji,0,Estonia,2,FIJ,EST
2017,Vanuatu,0,Estonia,1,VAN,EST
2017,Indonesia,2,Guyana,1,IDN,GUY
2017,New Caledonia,1,Estonia,1,NCL,EST
2017,Laos,1,Philippines,3,LAO,PHI
2017,Tonga,0,Solomon Islands,8,TGA,SOL
2017,Vanuatu,1,New Caledonia,2,VAN,NCL
2017,Kenya,2,Rwanda,0,KEN,RWA
2017,Laos,2,Timor-Leste,1,LAO,TLS
2017,Libya,0,Tanzania,0,LBY,TAN
2017,Chinese Taipei,3,Philippines,0,TPE,PHI
2017,Indonesia,3,Mongolia,2,IDN,MNG
2017,Chinese Taipei,3,Timor-Leste,1,TPE,TLS
2017,Uganda,0,Burundi,0,UGA,BDI
2017,Timor-Leste,1,Philippines,0,TLS,PHI
2017,Kenya,0,Libya,0,KEN,LBY
2017,South Sudan,0,Ethiopia,3,SSD,ETH
2017,Chinese Taipei,2,Laos,0,TPE,LAO
2017,Solomon Islands,0,Fiji,0,SOL,FIJ
2017,Vanuatu,5,Tonga,0,VAN,TGA
2017,Burundi,4,Ethiopia,1,BDI,ETH
2017,Rwanda,0,Libya,0,RWA,LBY
2017,Uganda,5,South Sudan,1,UGA,SSD
2017,Tonga,2,New Caledonia,4,TGA,NCL
2017,Rwanda,2,Tanzania,1,RWA,TAN
2017,Vanuatu,1,Fiji,1,VAN,FIJ
2017,Ethiopia,1,Uganda,1,ETH,UGA
2017,Kenya,1,Tanzania,0,KEN,TAN
2017,South Sudan,0,Burundi,0,SSD,BDI
2017,Fiji,4,Tonga,0,FIJ,TGA
2017,New Caledonia,0,Solomon Islands,0,NCL,SOL
2017,Kenya,1,Burundi,0,KEN,BDI
2017,Qatar,1,Liechtenstein,2,QAT,LIE
2017,Fiji,2,New Caledonia,3,FIJ,NCL
2017,Vanuatu,3,Solomon Islands,2,VAN,SOL
2017,Burundi,1,Uganda,2,BDI,UGA
2017,Bahrain,0,Kuwait,0,BHR,KUW
2017,Kuwait,1,Saudi Arabia,2,KUW,KSA
2017,Oman,0,United Arab Emirates,1,OMA,UAE
2017,Bahrain,1,Iraq,1,BHR,IRQ
2017,Qatar,4,Yemen,0,QAT,YEM
2017,Jordan,1,Libya,1,JOR,LBY
2017,Kuwait,0,Oman,1,KUW,OMA
2017,United Arab Emirates,0,Saudi Arabia,0,UAE,KSA
2017,Iraq,2,Qatar,1,IRQ,QAT
2017,Yemen,0,Bahrain,1,YEM,BHR
2017,Kuwait,0,United Arab Emirates,0,KUW,UAE
2017,Saudi Arabia,0,Oman,2,KSA,OMA
2017,Iraq,3,Yemen,0,IRQ,YEM
2017,Qatar,1,Bahrain,1,QAT,BHR
2018,Iraq,0,United Arab Emirates,0,IRQ,UAE
2018,Oman,1,Bahrain,0,OMA,BHR
2018,Oman,0,United Arab Emirates,0,OMA,UAE
2018,Estonia,1,Sweden,1,EST,SWE
2018,Denmark,0,Sweden,1,DEN,SWE
2018,Indonesia,0,Iceland,6,IDN,ISL
2018,Jordan,1,Finland,2,JOR,FIN
2018,Morocco,4,Mauritania,0,MAR,MTN
2018,Indonesia,1,Iceland,4,IDN,ISL
2018,Guinea,1,Sudan,2,GUI,SDN
2018,Zambia,3,Uganda,1,ZAM,UGA
2018,Libya,3,Equatorial Guinea,0,LBY,EQG
2018,Nigeria,0,Rwanda,0,NGA,RWA
2018,Angola,0,Burkina Faso,0,ANG,BFA
2018,Cameroon,0,Congo,1,CMR,CGO
2018,Morocco,3,Guinea,1,MAR,GUI
2018,Sudan,1,Mauritania,0,SDN,MTN
2018,Uganda,0,Namibia,1,UGA,NAM
2018,Libya,0,Nigeria,1,LBY,NGA
2018,Rwanda,1,Equatorial Guinea,0,RWA,EQG
2018,Angola,1,Cameroon,0,ANG,CMR
2018,Congo,2,Burkina Faso,0,CGO,BFA
2018,Mauritania,0,Guinea,1,MTN,GUI
2018,Morocco,0,Sudan,0,MAR,SDN
2018,Namibia,1,Zambia,1,NAM,ZAM
2018,Equatorial Guinea,1,Nigeria,3,EQG,NGA
2018,Rwanda,0,Libya,1,RWA,LBY
2018,Burkina Faso,1,Cameroon,1,BFA,CMR
2018,Congo,0,Angola,0,CGO,ANG
2018,Morocco,2,Namibia,0,MAR,NAM
2018,Zambia,0,Sudan,1,ZAM,SDN
2018,Congo,1,Libya,1,CGO,LBY
2018,Nigeria,2,Angola,1,NGA,ANG
2018,Azerbaijan,0,Moldova,0,AZE,MDA
2018,Mexico,1,Bosnia and Herzegovina,0,MEX,BIH
2018,Morocco,3,Libya,1,MAR,LBY
2018,Sudan,0,Nigeria,1,SDN,NGA
2018,Libya,1,Sudan,1,LBY,SDN
2018,Morocco,4,Nigeria,0,MAR,NGA
2018,Saudi Arabia,3,Moldova,0,KSA,MDA
2018,Iraq,4,Saudi Arabia,1,IRQ,KSA
2018,Andorra,1,Liechtenstein,0,AND,LIE
2018,Antigua and Barbuda,3,Bermuda,2,ATG,BER
2018,Iraq,2,Qatar,3,IRQ,QAT
2018,Jordan,1,Kuwait,0,JOR,KUW
2018,Laos,0,Cambodia,1,LAO,CAM
2018,Madagascar,0,Togo,0,MAD,TOG
2018,South Africa,1,Angola,1,RSA,ANG
2018,Tahiti,0,New Caledonia,0,TAH,NCL
2018,Zambia,2,Zimbabwe,2,ZAM,ZIM
2018,Algeria,4,Tanzania,1,ALG,TAN
2018,Bahrain,0,Palestine,0,BHR,PLE
2018,Belize,4,Grenada,2,BLZ,GRN
2018,Burkina Faso,2,Guinea-Bissau,0,BFA,GNB
2018,Denmark,1,Panama,0,DEN,PAN
2018,Dominican Republic,4,Turks and Caicos Islands,0,DOM,TCA
2018,Faroe Islands,1,Latvia,1,FRO,LVA
2018,Macau,0,Mauritius,1,MAC,MRI
2018,Malaysia,2,Mongolia,2,MAS,MNG
2018,Malta,0,Luxembourg,1,MLT,LUX
2018,Nicaragua,3,Cuba,1,NCA,CUB
2018,Philippines,3,Fiji,2,PHI,FIJ
2018,Slovakia,2,United Arab Emirates,1,SVK,UAE
2018,Thailand,0,Gabon,0,THA,GAB
2018,Austria,3,Slovenia,0,AUT,SVN
2018,Azerbaijan,0,Belarus,1,AZE,BLR
2018,Bulgaria,0,Bosnia and Herzegovina,1,BUL,BIH
2018,Curaçao,1,Bolivia,1,CUW,BOL
2018,Cyprus,0,Montenegro,0,CYP,MNE
2018,Finland,0,North Macedonia,0,FIN,MKD
2018,France,2,Colombia,3,FRA,COL
2018,Gambia,1,Central African Republic,1,GAM,CTA
2018,Germany,1,Spain,1,GER,ESP
2018,Greece,0,Switzerland,1,GRE,SUI
2018,Hungary,2,Kazakhstan,3,HUN,KAZ
2018,Italy,0,Argentina,2,ITA,ARG
2018,Japan,1,Mali,1,JPN,MLI
2018,Mexico,3,Iceland,0,MEX,ISL
2018,Netherlands,0,England,1,NED,ENG
2018,Norway,4,Australia,1,NOR,AUS
2018,Peru,2,Croatia,0,PER,CRO
2018,Poland,0,Nigeria,1,POL,NGA
2018,Portugal,2,Egypt,1,POR,EGY
2018,Russia,0,Brazil,3,RUS,BRA
2018,Scotland,0,Costa Rica,1,SCO,CRC
2018,Senegal,1,Uzbekistan,1,SEN,UZB
2018,Serbia,1,Morocco,2,SRB,MAR
2018,Singapore,3,Maldives,2,SGP,MDV
2018,Turkey,1,Republic of Ireland,0,TUR,IRL
2018,Ukraine,1,Saudi Arabia,1,UKR,KSA
2018,Uruguay,2,Czech Republic,0,URU,CZE
2018,Angola,2,Zimbabwe,2,ANG,ZIM
2018,Armenia,0,Estonia,0,ARM,EST
2018,Botswana,1,Lesotho,0,BOT,LES
2018,Canada,1,New Zealand,0,CAN,NZL
2018,Comoros,2,Kenya,2,COM,KEN
2018,Georgia,4,Lithuania,0,GEO,LTU
2018,Israel,1,Romania,2,ISR,ROU
2018,Kosovo,1,Madagascar,0,KOS,MAD
2018,Mauritania,2,Guinea,0,MTN,GUI
2018,Qatar,2,Syria,2,QAT,SYR
2018,Sweden,1,Chile,2,SWE,CHI
2018,Tahiti,4,New Caledonia,3,TAH,NCL
2018,Uganda,3,São Tomé and Príncipe,1,UGA,STP
2018,Zambia,0,South Africa,2,ZAM,RSA
2018,Barbados,0,Bermuda,0,BRB,BER
2018,Faroe Islands,3,Liechtenstein,0,FRO,LIE
2018,Gibraltar,1,Latvia,0,GIB,LVA
2018,Jamaica,1,Antigua and Barbuda,1,JAM,ATG
2018,Kuwait,1,Cameroon,3,KUW,CMR
2018,Nicaragua,3,Cuba,3,NCA,CUB
2018,Thailand,2,Slovakia,3,THA,SVK
2018,Albania,0,Norway,1,ALB,NOR
2018,Bulgaria,2,Kazakhstan,1,BUL,KAZ
2018,Curaçao,1,Bolivia,0,CUW,BOL
2018,Finland,5,Malta,0,FIN,MLT
2018,Portugal,0,Netherlands,3,POR,NED
2018,Wales,0,Uruguay,1,WAL,URU
2018,Afghanistan,2,Cambodia,1,AFG,CAM
2018,Armenia,0,Lithuania,1,ARM,LTU
2018,Australia,0,Colombia,0,AUS,COL
2018,Azerbaijan,1,North Macedonia,1,AZE,MKD
2018,Bahrain,4,Turkmenistan,0,BHR,TKM
2018,Belgium,4,Saudi Arabia,0,BEL,KSA
2018,Bosnia and Herzegovina,0,Senegal,0,BIH,SEN
2018,Myanmar,1,Macau,0,MYA,MAC
2018,Central African Republic,3,Kenya,2,CTA,KEN
2018,Denmark,0,Chile,0,DEN,CHI
2018,England,1,Italy,1,ENG,ITA
2018,Georgia,2,Estonia,0,GEO,EST
2018,Germany,0,Brazil,1,GER,BRA
2018,Greece,1,Egypt,0,GRE,EGY
2018,Hungary,0,Scotland,1,HUN,SCO
2018,Iraq,1,Syria,1,IRQ,SYR
2018,Jordan,1,Vietnam,1,JOR,VIE
2018,Kosovo,2,Burkina Faso,0,KOS,BFA
2018,Laos,2,Bangladesh,2,LAO,BAN
2018,Lebanon,2,Malaysia,1,LBN,MAS
2018,Luxembourg,0,Austria,4,LUX,AUT
2018,Maldives,7,Bhutan,0,MDV,BHU
2018,Mexico,0,Croatia,1,MEX,CRO
2018,Mongolia,0,Mauritius,2,MNG,MRI
2018,Montenegro,2,Turkey,2,MNE,TUR
2018,Morocco,2,Uzbekistan,0,MAR,UZB
2018,Namibia,2,Lesotho,1,NAM,LES
2018,Oman,1,Palestine,0,OMA,PLE
2018,Peru,3,Iceland,1,PER,ISL
2018,Philippines,2,Tajikistan,1,PHI,TJK
2018,Romania,1,Sweden,0,ROU,SWE
2018,Russia,1,France,3,RUS,FRA
2018,Serbia,2,Nigeria,0,SRB,NGA
2018,Seychelles,0,Eswatini,0,SEY,SWZ
2018,Slovenia,0,Belarus,2,SVN,BLR
2018,Spain,6,Argentina,1,ESP,ARG
2018,Switzerland,6,Panama,0,SUI,PAN
2018,Chinese Taipei,1,Singapore,0,TPE,SGP
2018,Tunisia,1,Costa Rica,0,TUN,CRC
2018,Uganda,0,Malawi,0,UGA,MWI
2018,Ukraine,2,Japan,1,UKR,JPN
2018,Yemen,2,Nepal,1,YEM,NEP
2018,Malaysia,7,Bhutan,0,MAS,BHU
2018,Trinidad and Tobago,0,Panama,1,TRI,PAN
2018,Zimbabwe,0,Botswana,1,ZIM,BOT
2018,Antigua and Barbuda,0,Jamaica,2,ATG,JAM
2018,Iraq,0,Palestine,0,IRQ,PLE
2018,Algeria,0,Saudi Arabia,2,ALG,KSA
2018,Kuwait,2,Palestine,0,KUW,PLE
2018,Saudi Arabia,2,Greece,0,KSA,GRE
2018,Jordan,3,Cyprus,0,JOR,CYP
2018,Kuwait,1,Egypt,1,KUW,EGY
2018,Kenya,0,Eswatini,1,KEN,SWZ
2018,Cameroon,0,Burkina Faso,1,CMR,BFA
2018,Niger,3,Central African Republic,3,NIG,CTA
2018,Madagascar,2,Mozambique,1,MAD,MOZ
2018,Comoros,1,Seychelles,1,COM,SEY
2018,Kenya,1,Equatorial Guinea,0,KEN,EQG
2018,Portugal,2,Tunisia,2,POR,TUN
2018,Italy,2,Saudi Arabia,1,ITA,KSA
2018,France,2,Republic of Ireland,0,FRA,IRL
2018,Mexico,0,Wales,0,MEX,WAL
2018,Bosnia and Herzegovina,0,Montenegro,0,BIH,MNE
2018,Malawi,0,Mauritius,1,MWI,MRI
2018,Angola,1,Botswana,2,ANG,BOT
2018,Argentina,4,Haiti,0,ARG,HAI
2018,Albania,0,Kosovo,3,ALB,KOS
2018,Armenia,1,Malta,1,ARM,MLT
2018,Peru,2,Scotland,0,PER,SCO
2018,Panama,0,Northern Ireland,0,PAN,NIR
2018,Madagascar,1,Seychelles,1,MAD,SEY
2018,Comoros,0,Mozambique,3,COM,MOZ
2018,Japan,0,Ghana,2,JPN,GHA
2018,Central African Republic,1,Uganda,0,CTA,UGA
2018,Austria,1,Russia,0,AUT,RUS
2018,Malawi,1,Botswana,1,MWI,BOT
2018,Angola,1,Mauritius,0,ANG,MRI
2018,Estonia,2,Lithuania,0,EST,LTU
2018,Ukraine,0,Morocco,0,UKR,MAR
2018,Romania,3,Chile,2,ROU,CHI
2018,Luxembourg,0,Senegal,0,LUX,SEN
2018,Mozambique,2,Seychelles,1,MOZ,SEY
2018,Comoros,0,Madagascar,1,COM,MAD
2018,Slovakia,1,Netherlands,1,SVK,NED
2018,France,3,Italy,1,FRA,ITA
2018,Turkey,2,Tunisia,2,TUR,TUN
2018,Czech Republic,0,Australia,4,CZE,AUS
2018,Colombia,0,Egypt,0,COL,EGY
2018,Malta,0,Georgia,1,MLT,GEO
2018,Botswana,6,Mauritius,0,BOT,MRI
2018,Angola,0,Malawi,0,ANG,MWI
2018,India,5,Chinese Taipei,0,IND,TPE
2018,El Salvador,1,Honduras,0,SLV,HON
2018,England,2,Nigeria,1,ENG,NGA
2018,Montenegro,0,Slovenia,2,MNE,SVN
2018,Mexico,1,Scotland,0,MEX,SCO
2018,Sweden,0,Denmark,0,SWE,DEN
2018,Belgium,0,Portugal,0,BEL,POR
2018,Austria,2,Germany,1,AUT,GER
2018,Niger,2,Uganda,1,NIG,UGA
2018,Iceland,2,Norway,3,ISL,NOR
2018,Zambia,0,Namibia,0,ZAM,NAM
2018,Lesotho,1,Eswatini,0,LES,SWZ
2018,Latvia,1,Estonia,0,LVA,EST
2018,Kenya,2,New Zealand,1,KEN,NZL
2018,Albania,1,Ukraine,4,ALB,UKR
2018,Saudi Arabia,0,Peru,3,KSA,PER
2018,Spain,1,Switzerland,1,ESP,SUI
2018,Croatia,0,Brazil,2,CRO,BRA
2018,Costa Rica,3,Northern Ireland,0,CRC,NIR
2018,Barbados,0,Belize,0,BRB,BLZ
2018,South Africa,0,Madagascar,0,RSA,MAD
2018,Zimbabwe,1,Botswana,1,ZIM,BOT
2018,Italy,1,Netherlands,1,ITA,NED
2018,Serbia,0,Chile,1,SRB,CHI
2018,Slovakia,1,Morocco,2,SVK,MAR
2018,Armenia,0,Moldova,0,ARM,MDA
2018,India,3,Kenya,0,IND,KEN
2018,Russia,1,Turkey,1,RUS,TUR
2018,Romania,2,Finland,0,ROU,FIN
2018,Luxembourg,1,Georgia,0,LUX,GEO
2018,Kazakhstan,3,Azerbaijan,0,KAZ,AZE
2018,Lithuania,1,Latvia,1,LTU,LVA
2018,Chinese Taipei,0,New Zealand,1,TPE,NZL
2018,South Africa,4,Namibia,1,RSA,NAM
2018,Eswatini,0,Botswana,2,SWZ,BOT
2018,Norway,1,Panama,0,NOR,PAN
2018,Czech Republic,1,Nigeria,0,CZE,NGA
2018,Belgium,3,Egypt,0,BEL,EGY
2018,Belarus,1,Hungary,1,BLR,HUN
2018,Zambia,1,Madagascar,0,ZAM,MAD
2018,Lesotho,0,Zimbabwe,0,LES,ZIM
2018,England,2,Costa Rica,0,ENG,CRC
2018,Uruguay,3,Uzbekistan,0,URU,UZB
2018,Portugal,3,Algeria,0,POR,ALG
2018,Iceland,2,Ghana,2,ISL,GHA
2018,India,1,New Zealand,2,IND,NZL
2018,Germany,2,Saudi Arabia,1,GER,KSA
2018,Croatia,2,Senegal,1,CRO,SEN
2018,Switzerland,2,Japan,0,SUI,JPN
2018,Poland,2,Chile,2,POL,CHI
2018,Chinese Taipei,0,Kenya,4,TPE,KEN
2018,South Africa,3,Botswana,0,RSA,BOT
2018,Madagascar,0,Lesotho,1,MAD,LES
2018,Zambia,2,Zimbabwe,4,ZAM,ZIM
2018,Serbia,5,Bolivia,1,SRB,BOL
2018,Denmark,2,Mexico,0,DEN,MEX
2018,Sweden,0,Peru,0,SWE,PER
2018,Hungary,1,Australia,2,HUN,AUS
2018,Estonia,1,Morocco,3,EST,MAR
2018,Latvia,1,Azerbaijan,3,LVA,AZE
2018,Finland,2,Belarus,0,FIN,BLR
2018,Tunisia,0,Spain,1,TUN,ESP
2018,Austria,0,Brazil,3,AUT,BRA
2018,India,2,Kenya,0,IND,KEN
2018,Belgium,4,Costa Rica,1,BEL,CRC
2018,Japan,4,Paraguay,2,JPN,PAR
2018,Poland,4,Lithuania,0,POL,LTU
2018,Russia,5,Saudi Arabia,0,RUS,KSA
2018,Egypt,0,Uruguay,1,EGY,URU
2018,Portugal,3,Spain,3,POR,ESP
2018,France,2,Australia,1,FRA,AUS
2018,Argentina,1,Iceland,1,ARG,ISL
2018,Peru,0,Denmark,1,PER,DEN
2018,Croatia,2,Nigeria,0,CRO,NGA
2018,Costa Rica,0,Serbia,1,CRC,SRB
2018,Germany,0,Mexico,1,GER,MEX
2018,Brazil,1,Switzerland,1,BRA,SUI
2018,Belgium,3,Panama,0,BEL,PAN
2018,Tunisia,1,England,2,TUN,ENG
2018,Colombia,1,Japan,2,COL,JPN
2018,Poland,1,Senegal,2,POL,SEN
2018,Russia,3,Egypt,1,RUS,EGY
2018,Portugal,1,Morocco,0,POR,MAR
2018,Uruguay,1,Saudi Arabia,0,URU,KSA
2018,Denmark,1,Australia,1,DEN,AUS
2018,France,1,Peru,0,FRA,PER
2018,Argentina,0,Croatia,3,ARG,CRO
2018,Brazil,2,Costa Rica,0,BRA,CRC
2018,Nigeria,2,Iceland,0,NGA,ISL
2018,Serbia,1,Switzerland,2,SRB,SUI
2018,Belgium,5,Tunisia,2,BEL,TUN
2018,Germany,2,Sweden,1,GER,SWE
2018,England,6,Panama,1,ENG,PAN
2018,Japan,2,Senegal,2,JPN,SEN
2018,Poland,0,Colombia,3,POL,COL
2018,Russia,0,Uruguay,3,RUS,URU
2018,Saudi Arabia,2,Egypt,1,KSA,EGY
2018,Spain,2,Morocco,2,ESP,MAR
2018,Australia,0,Peru,2,AUS,PER
2018,Denmark,0,France,0,DEN,FRA
2018,Nigeria,1,Argentina,2,NGA,ARG
2018,Iceland,1,Croatia,2,ISL,CRO
2018,Mexico,0,Sweden,3,MEX,SWE
2018,Serbia,0,Brazil,2,SRB,BRA
2018,Switzerland,2,Costa Rica,2,SUI,CRC
2018,Japan,0,Poland,1,JPN,POL
2018,Senegal,0,Colombia,1,SEN,COL
2018,Panama,1,Tunisia,2,PAN,TUN
2018,England,0,Belgium,1,ENG,BEL
2018,France,4,Argentina,3,FRA,ARG
2018,Uruguay,2,Portugal,1,URU,POR
2018,Russia,1,Spain,1,RUS,ESP
2018,Croatia,1,Denmark,1,CRO,DEN
2018,Brazil,2,Mexico,0,BRA,MEX
2018,Belgium,3,Japan,2,BEL,JPN
2018,Sweden,1,Switzerland,0,SWE,SUI
2018,Colombia,1,England,1,COL,ENG
2018,Malaysia,1,Fiji,0,MAS,FIJ
2018,Uruguay,0,France,2,URU,FRA
2018,Brazil,1,Belgium,2,BRA,BEL
2018,Sweden,0,England,2,SWE,ENG
2018,Russia,2,Croatia,2,RUS,CRO
2018,France,1,Belgium,0,FRA,BEL
2018,Croatia,2,England,1,CRO,ENG
2018,Belgium,2,England,0,BEL,ENG
2018,France,4,Croatia,2,FRA,CRO
2018,Liberia,0,Sierra Leone,0,LBR,SLE
2018,Belize,1,Barbados,0,BLZ,BRB
2018,Palestine,0,Iraq,3,PLE,IRQ
2018,Guatemala,3,Cuba,0,GUA,CUB
2018,Andorra,0,United Arab Emirates,0,AND,UAE
2018,Grenada,1,Jamaica,5,GRN,JAM
2018,Guatemala,1,Cuba,0,GUA,CUB
2018,Barbados,2,Jamaica,2,BRB,JAM
2018,Barbados,0,Cuba,0,BRB,CUB
2018,Bangladesh,0,Sri Lanka,1,BAN,SRI
2018,Barbados,0,Cuba,2,BRB,CUB
2018,Macau,1,Solomon Islands,4,MAC,SOL
2018,Ethiopia,1,Burundi,1,ETH,BDI
2018,Mongolia,4,Macau,1,MNG,MAC
2018,Macau,2,Guam,0,MAC,GUM
2018,Nepal,1,Pakistan,2,NEP,PAK
2018,Bangladesh,2,Bhutan,0,BAN,BHU
2018,Fiji,1,Solomon Islands,1,FIJ,SOL
2018,Slovakia,3,Denmark,0,SVK,DEN
2018,India,2,Sri Lanka,0,IND,SRI
2018,Germany,0,France,0,GER,FRA
2018,Czech Republic,1,Ukraine,2,CZE,UKR
2018,Wales,4,Republic of Ireland,1,WAL,IRL
2018,Norway,2,Cyprus,0,NOR,CYP
2018,Slovenia,1,Bulgaria,2,SVN,BUL
2018,Kazakhstan,0,Georgia,2,KAZ,GEO
2018,Latvia,0,Andorra,0,LVA,AND
2018,Armenia,2,Liechtenstein,1,ARM,LIE
2018,Gibraltar,0,North Macedonia,2,GIB,MKD
2018,Austria,2,Sweden,0,AUT,SWE
2018,Bahrain,1,Philippines,1,BHR,PHI
2018,Jordan,0,Lebanon,1,JOR,LBN
2018,Netherlands,2,Peru,1,NED,PER
2018,Portugal,1,Croatia,1,POR,CRO
2018,Trinidad and Tobago,2,United Arab Emirates,0,TRI,UAE
2018,Uzbekistan,1,Syria,1,UZB,SYR
2018,Mongolia,1,Guam,1,MNG,GUM
2018,Nepal,4,Bhutan,0,NEP,BHU
2018,Bangladesh,1,Pakistan,0,BAN,PAK
2018,Dominica,0,Suriname,0,DMA,SUR
2018,Guyana,3,Barbados,0,GUY,BRB
2018,Italy,1,Poland,1,ITA,POL
2018,Turkey,1,Russia,2,TUR,RUS
2018,Albania,1,Israel,0,ALB,ISR
2018,Lithuania,0,Serbia,1,LTU,SRB
2018,Romania,0,Montenegro,0,ROU,MNE
2018,Faroe Islands,3,Malta,1,FRO,MLT
2018,Azerbaijan,0,Kosovo,0,AZE,KOS
2018,Argentina,3,Guatemala,0,ARG,GUA
2018,Chinese Taipei,2,Malaysia,0,TPE,MAS
2018,Ecuador,2,Jamaica,0,ECU,JAM
2018,Mexico,1,Uruguay,4,MEX,URU
2018,Scotland,0,Belgium,4,SCO,BEL
2018,Singapore,1,Mauritius,1,SGP,MRI
2018,Venezuela,1,Colombia,2,VEN,COL
2018,Maldives,0,Sri Lanka,0,MDV,SRI
2018,Belize,4,Bahamas,0,BLZ,BAH
2018,Switzerland,6,Iceland,0,SUI,ISL
2018,England,1,Spain,2,ENG,ESP
2018,Northern Ireland,1,Bosnia and Herzegovina,2,NIR,BIH
2018,Finland,1,Hungary,0,FIN,HUN
2018,Estonia,0,Greece,1,EST,GRE
2018,Belarus,5,San Marino,0,BLR,SMR
2018,Luxembourg,4,Moldova,0,LUX,MDA
2018,Equatorial Guinea,1,Sudan,0,EQG,SDN
2018,Comoros,1,Cameroon,1,COM,CMR
2018,Gabon,1,Burundi,1,GAB,BDI
2018,Gambia,1,Algeria,1,GAM,ALG
2018,South Africa,0,Libya,0,RSA,LBY
2018,Mauritania,2,Burkina Faso,0,MTN,BFA
2018,Egypt,6,Niger,0,EGY,NIG
2018,Namibia,1,Zambia,1,NAM,ZAM
2018,Uganda,0,Tanzania,0,UGA,TAN
2018,Pakistan,3,Bhutan,0,PAK,BHU
2018,Bangladesh,0,Nepal,2,BAN,NEP
2018,Cuba,11,Turks and Caicos Islands,0,CUB,TCA
2018,Montserrat,1,El Salvador,2,MSR,SLV
2018,France,2,Netherlands,1,FRA,NED
2018,Ukraine,1,Slovakia,0,UKR,SVK
2018,Denmark,2,Wales,0,DEN,WAL
2018,Bulgaria,1,Norway,0,BUL,NOR
2018,Cyprus,2,Slovenia,1,CYP,SVN
2018,Georgia,1,Latvia,0,GEO,LVA
2018,North Macedonia,2,Armenia,0,MKD,ARM
2018,Liechtenstein,2,Gibraltar,0,LIE,GIB
2018,Germany,2,Peru,1,GER,PER
2018,Lebanon,0,Oman,0,LBN,OMA
2018,Congo,1,Zimbabwe,1,CGO,ZIM
2018,India,2,Maldives,0,IND,MDV
2018,Aruba,3,Bermuda,1,ARU,BER
2018,Jamaica,4,Cayman Islands,0,JAM,CAY
2018,Portugal,1,Italy,0,POR,ITA
2018,Sweden,2,Turkey,3,SWE,TUR
2018,Scotland,2,Albania,0,SCO,ALB
2018,Montenegro,2,Lithuania,0,MNE,LTU
2018,Serbia,2,Romania,2,SRB,ROU
2018,Andorra,1,Kazakhstan,1,AND,KAZ
2018,Kosovo,2,Faroe Islands,0,KOS,FRO
2018,Malta,1,Azerbaijan,1,MLT,AZE
2018,Cambodia,1,Malaysia,3,CAM,MAS
2018,Kuwait,2,Iraq,2,KUW,IRQ
2018,Russia,5,Czech Republic,1,RUS,CZE
2018,Saudi Arabia,2,Bolivia,2,KSA,BOL
2018,Curaçao,10,Grenada,0,CUW,GRN
2018,Iceland,0,Belgium,3,ISL,BEL
2018,Spain,6,Croatia,0,ESP,CRO
2018,Bosnia and Herzegovina,1,Austria,0,BIH,AUT
2018,Hungary,2,Greece,1,HUN,GRE
2018,Finland,1,Estonia,0,FIN,EST
2018,San Marino,0,Luxembourg,3,SMR,LUX
2018,Moldova,0,Belarus,0,MDA,BLR
2018,Colombia,0,Argentina,0,COL,ARG
